Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-ot79,branch-g31k,branch-5gtn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
2,1695840519065,27/09/2023 18:48:39,1695826119065,-4,27/09/2023 10:48:39,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,21273.009000095368,21259.73,21273.009000095368,21273.009000095368,21259.73,21273.009000095368,1,21273.009000095368,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695840519067,27/09/2023 18:48:39,1695826119067,-4,27/09/2023 10:48:39,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,1927.1219999999998,21259.73,21275.309000047684,1927.1219999999998,21259.73,21275.309000047684,1,1927.1219999999998,19348.187000047685,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695840519067,27/09/2023 18:48:39,1695826119067,-4,27/09/2023 10:48:39,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,2568.453,21259.73,21275.609,2568.453,21259.73,21275.609,1,2568.453,18707.156,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695840519067,27/09/2023 18:48:39,1695826119067,-4,27/09/2023 10:48:39,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,20786.897,21259.73,21275.909000190735,20786.897,21259.73,21275.909000190735,1,20786.897,489.0120001907344,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695840522056,27/09/2023 18:48:42,1695826122056,-4,27/09/2023 10:48:42,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,3004.6790001907357,2990.2170000000006,3004.6790001907357,3004.6790001907357,2990.2170000000006,3004.6790001907357,1,3004.6790001907357,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695840522057,27/09/2023 18:48:42,1695826122057,-4,27/09/2023 10:48:42,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,1704.3320000000022,2990.2170000000006,3005.5790000476845,1704.3320000000022,2990.2170000000006,3005.5790000476845,1,1704.3320000000022,1301.2470000476824,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695840522057,27/09/2023 18:48:42,1695826122057,-4,27/09/2023 10:48:42,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2021.1360000000022,2990.2170000000006,3005.879000000001,2021.1360000000022,2990.2170000000006,3005.879000000001,1,2021.1360000000022,984.7429999999986,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695840522057,27/09/2023 18:48:42,1695826122057,-4,27/09/2023 10:48:42,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2439.028000000002,2990.2170000000006,3006.2790000953682,2439.028000000002,2990.2170000000006,3006.2790000953682,1,2439.028000000002,567.2510000953662,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695840524812,27/09/2023 18:48:44,1695826124812,-4,27/09/2023 10:48:44,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,2771.0620000953677,2761.5740000000005,2771.0620000953677,2771.0620000953677,2761.5740000000005,2771.0620000953677,1,2771.0620000953677,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695840524813,27/09/2023 18:48:44,1695826124813,-4,27/09/2023 10:48:44,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,1447.9929999999986,2761.5740000000005,2771.6620000000003,1447.9929999999986,2761.5740000000005,2771.6620000000003,1,1447.9929999999986,1323.6690000000017,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695840524813,27/09/2023 18:48:44,1695826124813,-4,27/09/2023 10:48:44,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,1885.023000000001,2761.5740000000005,2772.0620000953677,1885.023000000001,2761.5740000000005,2772.0620000953677,1,1885.023000000001,887.0390000953666,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695840524813,27/09/2023 18:48:44,1695826124813,-4,27/09/2023 10:48:44,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,2274.5730000000003,2761.5740000000005,2772.362000047684,2274.5730000000003,2761.5740000000005,2772.362000047684,1,2274.5730000000003,497.78900004768366,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695840524815,27/09/2023 18:48:44,1695826124815,-4,27/09/2023 10:48:44,144636,5,task-gjqt,,31905757,hdmdjh92,9434701,,complete,rdlnde,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,FGEHDICJBA,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695840683564,27/09/2023 18:51:23,1695826283564,-4,27/09/2023 10:51:23,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695840687732,27/09/2023 18:51:27,1695826287732,-4,27/09/2023 10:51:27,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,4191.421000143051,4179.655,4191.421000143051,4191.421000143051,4179.655,4191.421000143051,1,4191.421000143051,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695840687732,27/09/2023 18:51:27,1695826287732,-4,27/09/2023 10:51:27,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,1953.835,4179.655,4192.620999952316,1953.835,4179.655,4192.620999952316,1,1953.835,2238.785999952316,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695840687732,27/09/2023 18:51:27,1695826287732,-4,27/09/2023 10:51:27,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,7,2527.0209999999997,4179.655,4192.921000143051,2527.0209999999997,4179.655,4192.921000143051,1,2527.0209999999997,1665.9000001430513,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695840687733,27/09/2023 18:51:27,1695826287733,-4,27/09/2023 10:51:27,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,7,3409.2389999999996,4179.655,4193.120999952316,3409.2389999999996,4179.655,4193.120999952316,1,3409.2389999999996,783.8819999523166,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695840691797,27/09/2023 18:51:31,1695826291797,-4,27/09/2023 10:51:31,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,4077.366000047684,4064.9880000000003,4077.366000047684,4077.366000047684,4064.9880000000003,4077.366000047684,1,4077.366000047684,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695840691797,27/09/2023 18:51:31,1695826291797,-4,27/09/2023 10:51:31,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,1762.9400000000005,4064.9880000000003,4077.7660001430513,1762.9400000000005,4064.9880000000003,4077.7660001430513,1,1762.9400000000005,2314.826000143051,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695840691797,27/09/2023 18:51:31,1695826291797,-4,27/09/2023 10:51:31,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2403.264,4064.9880000000003,4078.166,2403.264,4064.9880000000003,4078.166,1,2403.264,1674.902,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695840691798,27/09/2023 18:51:31,1695826291798,-4,27/09/2023 10:51:31,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,3058.206000000001,4064.9880000000003,4078.4659999523165,3058.206000000001,4064.9880000000003,4078.4659999523165,1,3058.206000000001,1020.2599999523154,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695840695469,27/09/2023 18:51:35,1695826295469,-4,27/09/2023 10:51:35,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,3684.278000143051,3673.3520000000008,3684.278000143051,3684.278000143051,3673.3520000000008,3684.278000143051,1,3684.278000143051,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695840695472,27/09/2023 18:51:35,1695826295472,-4,27/09/2023 10:51:35,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,7,1808.8940000000002,3673.3520000000008,3688.0780000953673,1808.8940000000002,3673.3520000000008,3688.0780000953673,1,1808.8940000000002,1879.184000095367,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695840695473,27/09/2023 18:51:35,1695826295473,-4,27/09/2023 10:51:35,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,2418.937,3673.3520000000008,3688.5780000953673,2418.937,3673.3520000000008,3688.5780000953673,1,2418.937,1269.6410000953674,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695840695473,27/09/2023 18:51:35,1695826295473,-4,27/09/2023 10:51:35,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,3081.2739999999994,3673.3520000000008,3689.0780000953673,3081.2739999999994,3673.3520000000008,3689.0780000953673,1,3081.2739999999994,607.8040000953679,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695840695475,27/09/2023 18:51:35,1695826295475,-4,27/09/2023 10:51:35,144636,5,task-gjqt,,31905852,A39XW0561NNM5C,9434766,,complete,jiznez,3NS0A6KXCA78WWBU0TY9HQIIJDWGZP,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,HIGJFAEBDC,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695840258918,27/09/2023 18:44:18,1695825858918,-4,27/09/2023 10:44:18,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695840266464,27/09/2023 18:44:26,1695825866464,-4,27/09/2023 10:44:26,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,7558.609999976158,7552.491000000001,7558.609999976158,7558.609999976158,7552.491000000001,7558.609999976158,1,7558.609999976158,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695840266464,27/09/2023 18:44:26,1695825866464,-4,27/09/2023 10:44:26,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,2222.196,7552.491000000001,7560.310000023842,2222.196,7552.491000000001,7560.310000023842,1,2222.196,5338.114000023842,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695840266465,27/09/2023 18:44:26,1695825866465,-4,27/09/2023 10:44:26,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,3182.638,7552.491000000001,7560.71,3182.638,7552.491000000001,7560.71,1,3182.638,4378.072,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695840266465,27/09/2023 18:44:26,1695825866465,-4,27/09/2023 10:44:26,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,3769.334,7552.491000000001,7561.109999976158,3769.334,7552.491000000001,7561.109999976158,1,3769.334,3791.7759999761583,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695840270367,27/09/2023 18:44:30,1695825870367,-4,27/09/2023 10:44:30,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,3910.718999999999,3904.7289999999994,3910.718999999999,3910.718999999999,3904.7289999999994,3910.718999999999,1,3910.718999999999,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695840270372,27/09/2023 18:44:30,1695825870372,-4,27/09/2023 10:44:30,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,1520.5829999999987,3904.7289999999994,3914.819000023841,1520.5829999999987,3904.7289999999994,3914.819000023841,1,1520.5829999999987,2394.2360000238423,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695840270372,27/09/2023 18:44:30,1695825870372,-4,27/09/2023 10:44:30,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2321.6409999999996,3904.7289999999994,3915.51900001192,2321.6409999999996,3904.7289999999994,3915.51900001192,1,2321.6409999999996,1593.8780000119204,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695840270373,27/09/2023 18:44:30,1695825870373,-4,27/09/2023 10:44:30,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,3022.7239999999983,3904.7289999999994,3916.418999988078,3022.7239999999983,3904.7289999999994,3916.418999988078,1,3022.7239999999983,893.6949999880799,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695840274557,27/09/2023 18:44:34,1695825874557,-4,27/09/2023 10:44:34,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,4195.689999988079,4179.995000000001,4195.689999988079,4195.689999988079,4179.995000000001,4195.689999988079,1,4195.689999988079,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695840274558,27/09/2023 18:44:34,1695825874558,-4,27/09/2023 10:44:34,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,1744.289999999999,4179.995000000001,4196.689999988079,1744.289999999999,4179.995000000001,4196.689999988079,1,1744.289999999999,2452.39999998808,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695840274559,27/09/2023 18:44:34,1695825874559,-4,27/09/2023 10:44:34,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,2531.5699999999997,4179.995000000001,4197.290000011921,2531.5699999999997,4179.995000000001,4197.290000011921,1,2531.5699999999997,1665.720000011921,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695840274559,27/09/2023 18:44:34,1695825874559,-4,27/09/2023 10:44:34,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,3146.6849999999995,4179.995000000001,4197.889999976158,3146.6849999999995,4179.995000000001,4197.889999976158,1,3146.6849999999995,1051.2049999761584,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695840274562,27/09/2023 18:44:34,1695825874562,-4,27/09/2023 10:44:34,144636,5,task-gjqt,,31905968,A2BKDTJLK6AGV1,9434753,,complete,ivpjlv,3L6L49WXW6WUD2YLY4PSJXEKSA0456,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695840921907,27/09/2023 18:55:21,1695826521907,-4,27/09/2023 10:55:21,144636,5,task-gjqt,,31905970,A2AHAFX1IV142L,9434661,,complete,jvaotd,30BXRYBRPAWI2X109CWK3M01HCNWHY,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695841075384,27/09/2023 18:57:55,1695826675384,-4,27/09/2023 10:57:55,144636,5,task-gjqt,,31905970,A2AHAFX1IV142L,9434661,,complete,jvaotd,30BXRYBRPAWI2X109CWK3M01HCNWHY,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
3,1695841079108,27/09/2023 18:57:59,1695826679108,-4,27/09/2023 10:57:59,144636,5,task-gjqt,,31905970,A2AHAFX1IV142L,9434661,,complete,jvaotd,30BXRYBRPAWI2X109CWK3M01HCNWHY,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
4,1695841277057,27/09/2023 19:01:17,1695826877057,-4,27/09/2023 11:01:17,144636,5,task-gjqt,,31905970,A2AHAFX1IV142L,9434661,,complete,jvaotd,30BXRYBRPAWI2X109CWK3M01HCNWHY,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
5,1695841287465,27/09/2023 19:01:27,1695826887465,-4,27/09/2023 11:01:27,144636,5,task-gjqt,,31905970,A2AHAFX1IV142L,9434661,,complete,jvaotd,30BXRYBRPAWI2X109CWK3M01HCNWHY,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,BIQ (Charlotte),3,EFDGCHBIAJ,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
