id,item_id,item,agreement_response,agreement_rt,null_resp
10431,8,I have learnt a lot about myself by being happy. ,-1.0,7400.0,0
10431,9,I have learnt a lot about myself by being sad. ,-1.0,947.0,0
10431,10,How one feels is not the most important thing. ,0.0,983.0,0
10431,11,"I am always trying to be myself, even if this makes me feel low.",1.0,1553.0,0
10431,12,Feeling anger is always good. ,-1.0,567.0,0
10431,13,Feeling anger is never good. ,-2.0,451.0,0
10431,14,Anger can be important in life.,0.0,1001.0,0
10433,1,I never want to be sad again. ,-1.0,6778.0,0
10433,2,I feel that occasional sadness is important. ,2.0,2921.0,0
10433,3,I enjoy feeling melancholy sometimes.,2.0,5564.0,0
10433,4,It is not always bad to feel low. ,2.0,2857.0,0
10433,5,It is never good to feel low. ,-1.0,6144.0,0
10433,6,When I  feel low I can see things more clearly.,2.0,4234.0,0
10433,7,Feeling sad sometimes is part of normal life,2.0,2166.0,0
10433,8,I have learnt a lot about myself by being happy. ,2.0,2001.0,0
10433,9,I have learnt a lot about myself by being sad. ,2.0,2395.0,0
10433,10,How one feels is not the most important thing. ,-2.0,16839.0,0
10433,11,"I am always trying to be myself, even if this makes me feel low.",2.0,1262.0,0
10433,12,Feeling anger is always good. ,-2.0,1924.0,0
10433,13,Feeling anger is never good. ,2.0,3949.0,0
10433,14,Anger can be important in life.,-2.0,2086.0,0
10434,1,I never want to be sad again. ,-1.0,1864.0,0
10434,2,I feel that occasional sadness is important. ,2.0,1817.0,0
10434,3,I enjoy feeling melancholy sometimes.,1.0,1847.0,0
10434,4,It is not always bad to feel low. ,2.0,2759.0,0
10434,5,It is never good to feel low. ,-1.0,3112.0,0
10434,6,When I  feel low I can see things more clearly.,1.0,2456.0,0
10434,7,Feeling sad sometimes is part of normal life,2.0,1066.0,0
10434,8,I have learnt a lot about myself by being happy. ,2.0,2256.0,0
10434,9,I have learnt a lot about myself by being sad. ,1.0,3339.0,0
10434,10,How one feels is not the most important thing. ,1.0,3113.0,0
10434,11,"I am always trying to be myself, even if this makes me feel low.",2.0,3497.0,0
10434,12,Feeling anger is always good. ,-2.0,2352.0,0
10434,13,Feeling anger is never good. ,-1.0,3517.0,0
10434,14,Anger can be important in life.,2.0,1968.0,0
10435,1,I never want to be sad again. ,2.0,2270.0,0
10435,2,I feel that occasional sadness is important. ,-2.0,3077.0,0
10435,3,I enjoy feeling melancholy sometimes.,-2.0,2028.0,0
10435,4,It is not always bad to feel low. ,2.0,2530.0,0
10435,5,It is never good to feel low. ,2.0,2496.0,0
10435,6,When I  feel low I can see things more clearly.,-2.0,3639.0,0
10435,7,Feeling sad sometimes is part of normal life,2.0,2725.0,0
10435,8,I have learnt a lot about myself by being happy. ,0.0,3098.0,0
10435,9,I have learnt a lot about myself by being sad. ,0.0,2545.0,0
10435,10,How one feels is not the most important thing. ,2.0,3621.0,0
10435,11,"I am always trying to be myself, even if this makes me feel low.",-2.0,6160.0,0
10435,12,Feeling anger is always good. ,-2.0,7562.0,0
10435,13,Feeling anger is never good. ,0.0,7226.0,0
10435,14,Anger can be important in life.,1.0,3421.0,0
10436,1,I never want to be sad again. ,0.0,5033.0,0
10436,2,I feel that occasional sadness is important. ,1.0,5036.0,0
10436,3,I enjoy feeling melancholy sometimes.,-2.0,2610.0,0
10436,4,It is not always bad to feel low. ,2.0,2640.0,0
10436,5,It is never good to feel low. ,2.0,1188.0,0
10436,6,When I  feel low I can see things more clearly.,1.0,2883.0,0
10436,7,Feeling sad sometimes is part of normal life,2.0,1508.0,0
10436,8,I have learnt a lot about myself by being happy. ,2.0,10855.0,0
10436,9,I have learnt a lot about myself by being sad. ,1.0,2831.0,0
10436,10,How one feels is not the most important thing. ,-2.0,7018.0,0
10436,11,"I am always trying to be myself, even if this makes me feel low.",2.0,1508.0,0
10436,12,Feeling anger is always good. ,-2.0,18404.0,0
10436,13,Feeling anger is never good. ,2.0,6648.0,0
10436,14,Anger can be important in life.,0.0,7958.0,0
10438,1,I never want to be sad again. ,1.0,4743.0,0
10438,2,I feel that occasional sadness is important. ,0.0,3149.0,0
10438,3,I enjoy feeling melancholy sometimes.,0.0,3818.0,0
10438,4,It is not always bad to feel low. ,1.0,14101.0,0
10438,5,It is never good to feel low. ,-2.0,2700.0,0
10438,6,When I  feel low I can see things more clearly.,0.0,3432.0,0
10438,7,Feeling sad sometimes is part of normal life,2.0,2675.0,0
10438,8,I have learnt a lot about myself by being happy. ,1.0,2124.0,0
10438,9,I have learnt a lot about myself by being sad. ,1.0,2866.0,0
10438,10,How one feels is not the most important thing. ,1.0,11311.0,0
10438,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2950.0,0
10438,12,Feeling anger is always good. ,-1.0,3284.0,0
10438,13,Feeling anger is never good. ,-1.0,9363.0,0
10438,14,Anger can be important in life.,1.0,2243.0,0
10439,1,I never want to be sad again. ,1.0,3556.0,0
10439,2,I feel that occasional sadness is important. ,-2.0,3015.0,0
10439,3,I enjoy feeling melancholy sometimes.,1.0,3967.0,0
10439,4,It is not always bad to feel low. ,0.0,3254.0,0
10439,5,It is never good to feel low. ,1.0,4202.0,0
10439,6,When I  feel low I can see things more clearly.,-1.0,4458.0,0
10439,7,Feeling sad sometimes is part of normal life,2.0,8847.0,0
10439,8,I have learnt a lot about myself by being happy. ,1.0,5982.0,0
10439,9,I have learnt a lot about myself by being sad. ,0.0,3664.0,0
10439,10,How one feels is not the most important thing. ,0.0,1008.0,0
10439,11,"I am always trying to be myself, even if this makes me feel low.",0.0,7340.0,0
10439,12,Feeling anger is always good. ,-2.0,4518.0,0
10439,13,Feeling anger is never good. ,1.0,5959.0,0
10439,14,Anger can be important in life.,-1.0,3222.0,0
10440,1,I never want to be sad again. ,1.0,633.0,0
10440,2,I feel that occasional sadness is important. ,0.0,801.0,0
10440,3,I enjoy feeling melancholy sometimes.,-1.0,512.0,0
10440,4,It is not always bad to feel low. ,0.0,2717.0,0
10440,5,It is never good to feel low. ,-1.0,690.0,0
10440,6,When I  feel low I can see things more clearly.,1.0,369.0,0
10440,7,Feeling sad sometimes is part of normal life,1.0,812.0,0
10440,8,I have learnt a lot about myself by being happy. ,1.0,956.0,0
10440,9,I have learnt a lot about myself by being sad. ,0.0,632.0,0
10440,10,How one feels is not the most important thing. ,0.0,432.0,0
10440,11,"I am always trying to be myself, even if this makes me feel low.",0.0,2379.0,0
10440,12,Feeling anger is always good. ,-1.0,2092.0,0
10440,13,Feeling anger is never good. ,1.0,5129.0,0
10440,14,Anger can be important in life.,-1.0,405.0,0
10441,1,I never want to be sad again. ,2.0,4104.0,0
10441,2,I feel that occasional sadness is important. ,1.0,3682.0,0
10441,3,I enjoy feeling melancholy sometimes.,-1.0,12240.0,0
10441,4,It is not always bad to feel low. ,1.0,12057.0,0
10441,5,It is never good to feel low. ,1.0,7530.0,0
10441,6,When I  feel low I can see things more clearly.,1.0,4494.0,0
10441,7,Feeling sad sometimes is part of normal life,2.0,2642.0,0
10441,8,I have learnt a lot about myself by being happy. ,1.0,4120.0,0
10441,9,I have learnt a lot about myself by being sad. ,-1.0,2876.0,0
10441,10,How one feels is not the most important thing. ,-1.0,3398.0,0
10441,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4102.0,0
10441,12,Feeling anger is always good. ,-2.0,3238.0,0
10441,13,Feeling anger is never good. ,2.0,3358.0,0
10441,14,Anger can be important in life.,-1.0,2796.0,0
10442,1,I never want to be sad again. ,1.0,3390.0,0
10442,2,I feel that occasional sadness is important. ,1.0,12055.0,0
10442,3,I enjoy feeling melancholy sometimes.,0.0,6548.0,0
10442,4,It is not always bad to feel low. ,1.0,1245.0,0
10442,5,It is never good to feel low. ,1.0,12135.0,0
10442,6,When I  feel low I can see things more clearly.,-1.0,2454.0,0
10442,7,Feeling sad sometimes is part of normal life,1.0,10152.0,0
10442,8,I have learnt a lot about myself by being happy. ,1.0,3598.0,0
10442,9,I have learnt a lot about myself by being sad. ,-1.0,4633.0,0
10442,10,How one feels is not the most important thing. ,1.0,1363.0,0
10442,11,"I am always trying to be myself, even if this makes me feel low.",0.0,3095.0,0
10442,12,Feeling anger is always good. ,-1.0,4526.0,0
10442,13,Feeling anger is never good. ,1.0,7870.0,0
10442,14,Anger can be important in life.,-1.0,17624.0,0
10443,1,I never want to be sad again. ,1.0,4526.0,0
10443,2,I feel that occasional sadness is important. ,0.0,7303.0,0
10443,3,I enjoy feeling melancholy sometimes.,1.0,3448.0,0
10443,4,It is not always bad to feel low. ,1.0,3639.0,0
10443,5,It is never good to feel low. ,1.0,5292.0,0
10443,6,When I  feel low I can see things more clearly.,-1.0,8358.0,0
10443,7,Feeling sad sometimes is part of normal life,1.0,5260.0,0
10443,8,I have learnt a lot about myself by being happy. ,2.0,4850.0,0
10443,9,I have learnt a lot about myself by being sad. ,-1.0,8926.0,0
10443,10,How one feels is not the most important thing. ,-1.0,5810.0,0
10443,11,"I am always trying to be myself, even if this makes me feel low.",1.0,6534.0,0
10443,12,Feeling anger is always good. ,1.0,8013.0,0
10443,13,Feeling anger is never good. ,0.0,15682.0,0
10443,14,Anger can be important in life.,1.0,9111.0,0
10444,1,I never want to be sad again. ,1.0,13183.0,0
10444,2,I feel that occasional sadness is important. ,2.0,3535.0,0
10444,3,I enjoy feeling melancholy sometimes.,2.0,5404.0,0
10444,4,It is not always bad to feel low. ,1.0,5012.0,0
10444,5,It is never good to feel low. ,-1.0,2840.0,0
10444,6,When I  feel low I can see things more clearly.,0.0,13245.0,0
10444,7,Feeling sad sometimes is part of normal life,2.0,33642.0,0
10444,8,I have learnt a lot about myself by being happy. ,1.0,6057.0,0
10444,9,I have learnt a lot about myself by being sad. ,1.0,17793.0,0
10444,10,How one feels is not the most important thing. ,-1.0,5808.0,0
10444,11,"I am always trying to be myself, even if this makes me feel low.",2.0,32913.0,0
10444,12,Feeling anger is always good. ,-1.0,5115.0,0
10444,13,Feeling anger is never good. ,-1.0,22717.0,0
10444,14,Anger can be important in life.,1.0,3141.0,0
10445,1,I never want to be sad again. ,1.0,3555.0,0
10445,2,I feel that occasional sadness is important. ,0.0,1983.0,0
10445,3,I enjoy feeling melancholy sometimes.,-1.0,2481.0,0
10445,4,It is not always bad to feel low. ,0.0,2024.0,0
10445,5,It is never good to feel low. ,0.0,6512.0,0
10445,6,When I  feel low I can see things more clearly.,-1.0,235353.0,0
10445,7,Feeling sad sometimes is part of normal life,1.0,2904.0,0
10445,8,I have learnt a lot about myself by being happy. ,1.0,5927.0,0
10445,9,I have learnt a lot about myself by being sad. ,1.0,1849.0,0
10445,10,How one feels is not the most important thing. ,1.0,3067.0,0
10445,11,"I am always trying to be myself, even if this makes me feel low.",0.0,3317.0,0
10445,12,Feeling anger is always good. ,-1.0,2568.0,0
10445,13,Feeling anger is never good. ,-1.0,1912.0,0
10445,14,Anger can be important in life.,0.0,1336.0,0
10446,1,I never want to be sad again. ,1.0,8087.0,0
10446,2,I feel that occasional sadness is important. ,1.0,4653.0,0
10446,3,I enjoy feeling melancholy sometimes.,-1.0,2218.0,0
10446,4,It is not always bad to feel low. ,0.0,5730.0,0
10446,5,It is never good to feel low. ,1.0,3350.0,0
10446,6,When I  feel low I can see things more clearly.,-1.0,3768.0,0
10446,7,Feeling sad sometimes is part of normal life,2.0,3234.0,0
10446,8,I have learnt a lot about myself by being happy. ,1.0,2617.0,0
10446,9,I have learnt a lot about myself by being sad. ,1.0,1136.0,0
10446,10,How one feels is not the most important thing. ,1.0,5113.0,0
10446,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4669.0,0
10446,12,Feeling anger is always good. ,-1.0,2290.0,0
10446,13,Feeling anger is never good. ,-1.0,2012.0,0
10446,14,Anger can be important in life.,0.0,3244.0,0
10447,1,I never want to be sad again. ,1.0,3393.0,0
10447,2,I feel that occasional sadness is important. ,1.0,5257.0,0
10447,3,I enjoy feeling melancholy sometimes.,-2.0,1642.0,0
10447,4,It is not always bad to feel low. ,0.0,1530.0,0
10447,5,It is never good to feel low. ,-1.0,2848.0,0
10447,6,When I  feel low I can see things more clearly.,-1.0,2575.0,0
10447,7,Feeling sad sometimes is part of normal life,2.0,1477.0,0
10447,8,I have learnt a lot about myself by being happy. ,1.0,3981.0,0
10447,9,I have learnt a lot about myself by being sad. ,0.0,2272.0,0
10447,10,How one feels is not the most important thing. ,1.0,2479.0,0
10447,11,"I am always trying to be myself, even if this makes me feel low.",1.0,2371.0,0
10447,12,Feeling anger is always good. ,-1.0,4452.0,0
10447,13,Feeling anger is never good. ,-2.0,1889.0,0
10447,14,Anger can be important in life.,1.0,1256.0,0
10448,1,I never want to be sad again. ,2.0,4768.0,0
10448,2,I feel that occasional sadness is important. ,1.0,2970.0,0
10448,3,I enjoy feeling melancholy sometimes.,1.0,2814.0,0
10448,4,It is not always bad to feel low. ,1.0,3659.0,0
10448,5,It is never good to feel low. ,1.0,3620.0,0
10448,6,When I  feel low I can see things more clearly.,-1.0,3000.0,0
10448,7,Feeling sad sometimes is part of normal life,2.0,2379.0,0
10448,8,I have learnt a lot about myself by being happy. ,1.0,3109.0,0
10448,9,I have learnt a lot about myself by being sad. ,1.0,2318.0,0
10448,10,How one feels is not the most important thing. ,0.0,3048.0,0
10448,11,"I am always trying to be myself, even if this makes me feel low.",0.0,9714.0,0
10448,12,Feeling anger is always good. ,-1.0,2563.0,0
10448,13,Feeling anger is never good. ,1.0,3035.0,0
10448,14,Anger can be important in life.,1.0,2612.0,0
10449,1,I never want to be sad again. ,1.0,5500.0,0
10449,2,I feel that occasional sadness is important. ,-1.0,4567.0,0
10449,3,I enjoy feeling melancholy sometimes.,0.0,9592.0,0
10449,4,It is not always bad to feel low. ,-1.0,17579.0,0
10449,5,It is never good to feel low. ,1.0,3602.0,0
10449,6,When I  feel low I can see things more clearly.,-1.0,6685.0,0
10449,7,Feeling sad sometimes is part of normal life,1.0,5780.0,0
10449,8,I have learnt a lot about myself by being happy. ,0.0,2510.0,0
10449,9,I have learnt a lot about myself by being sad. ,0.0,5550.0,0
10449,10,How one feels is not the most important thing. ,-1.0,4002.0,0
10449,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5049.0,0
10449,12,Feeling anger is always good. ,-1.0,2991.0,0
10449,13,Feeling anger is never good. ,1.0,3864.0,0
10449,14,Anger can be important in life.,-1.0,1084.0,0
10450,1,I never want to be sad again. ,-1.0,5006.0,0
10450,2,I feel that occasional sadness is important. ,1.0,4998.0,0
10450,3,I enjoy feeling melancholy sometimes.,-1.0,9644.0,0
10450,4,It is not always bad to feel low. ,-1.0,6858.0,0
10450,5,It is never good to feel low. ,1.0,6771.0,0
10450,6,When I  feel low I can see things more clearly.,-1.0,7429.0,0
10450,7,Feeling sad sometimes is part of normal life,1.0,9441.0,0
10450,8,I have learnt a lot about myself by being happy. ,1.0,7508.0,0
10450,9,I have learnt a lot about myself by being sad. ,1.0,12323.0,0
10450,10,How one feels is not the most important thing. ,1.0,8725.0,0
10450,11,"I am always trying to be myself, even if this makes me feel low.",1.0,10349.0,0
10450,12,Feeling anger is always good. ,-1.0,3433.0,0
10450,13,Feeling anger is never good. ,-1.0,4541.0,0
10450,14,Anger can be important in life.,-1.0,4749.0,0
10451,1,I never want to be sad again. ,-1.0,13574.0,0
10451,2,I feel that occasional sadness is important. ,1.0,3567.0,0
10451,3,I enjoy feeling melancholy sometimes.,-1.0,4068.0,0
10451,4,It is not always bad to feel low. ,1.0,12028.0,0
10451,5,It is never good to feel low. ,0.0,9982.0,0
10451,6,When I  feel low I can see things more clearly.,-2.0,8128.0,0
10451,7,Feeling sad sometimes is part of normal life,1.0,7530.0,0
10451,8,I have learnt a lot about myself by being happy. ,2.0,4783.0,0
10451,9,I have learnt a lot about myself by being sad. ,1.0,9116.0,0
10451,10,How one feels is not the most important thing. ,-1.0,16195.0,0
10451,11,"I am always trying to be myself, even if this makes me feel low.",0.0,9067.0,0
10451,12,Feeling anger is always good. ,-1.0,6009.0,0
10451,13,Feeling anger is never good. ,1.0,2212.0,0
10451,14,Anger can be important in life.,-1.0,17262.0,0
10452,1,I never want to be sad again. ,1.0,3432.0,0
10452,2,I feel that occasional sadness is important. ,0.0,3826.0,0
10452,3,I enjoy feeling melancholy sometimes.,-2.0,3689.0,0
10452,4,It is not always bad to feel low. ,0.0,4034.0,0
10452,5,It is never good to feel low. ,1.0,4922.0,0
10452,6,When I  feel low I can see things more clearly.,-1.0,3928.0,0
10452,7,Feeling sad sometimes is part of normal life,2.0,5142.0,0
10452,8,I have learnt a lot about myself by being happy. ,1.0,6494.0,0
10452,9,I have learnt a lot about myself by being sad. ,-1.0,2743.0,0
10452,10,How one feels is not the most important thing. ,0.0,5094.0,0
10452,11,"I am always trying to be myself, even if this makes me feel low.",1.0,7128.0,0
10452,12,Feeling anger is always good. ,-2.0,1592.0,0
10452,13,Feeling anger is never good. ,1.0,2703.0,0
10452,14,Anger can be important in life.,-1.0,1962.0,0
10453,1,I never want to be sad again. ,0.0,5550.0,0
10453,2,I feel that occasional sadness is important. ,2.0,7327.0,0
10453,3,I enjoy feeling melancholy sometimes.,-2.0,5803.0,0
10453,4,It is not always bad to feel low. ,1.0,7926.0,0
10453,5,It is never good to feel low. ,-1.0,7665.0,0
10453,6,When I  feel low I can see things more clearly.,0.0,3557.0,0
10453,7,Feeling sad sometimes is part of normal life,2.0,14392.0,0
10453,8,I have learnt a lot about myself by being happy. ,1.0,6294.0,0
10453,9,I have learnt a lot about myself by being sad. ,1.0,6499.0,0
10453,10,How one feels is not the most important thing. ,2.0,10961.0,0
10453,11,"I am always trying to be myself, even if this makes me feel low.",2.0,8634.0,0
10453,12,Feeling anger is always good. ,-2.0,4321.0,0
10453,13,Feeling anger is never good. ,1.0,5185.0,0
10453,14,Anger can be important in life.,1.0,4851.0,0
10454,1,I never want to be sad again. ,0.0,6408.0,0
10454,2,I feel that occasional sadness is important. ,1.0,2111.0,0
10454,3,I enjoy feeling melancholy sometimes.,0.0,3007.0,0
10454,4,It is not always bad to feel low. ,1.0,2095.0,0
10454,5,It is never good to feel low. ,-1.0,3057.0,0
10454,6,When I  feel low I can see things more clearly.,-1.0,3427.0,0
10454,7,Feeling sad sometimes is part of normal life,1.0,1177.0,0
10454,8,I have learnt a lot about myself by being happy. ,1.0,1672.0,0
10454,9,I have learnt a lot about myself by being sad. ,1.0,2760.0,0
10454,10,How one feels is not the most important thing. ,0.0,3952.0,0
10454,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4984.0,0
10454,12,Feeling anger is always good. ,-2.0,5071.0,0
10454,13,Feeling anger is never good. ,-1.0,4352.0,0
10454,14,Anger can be important in life.,1.0,2390.0,0
10455,1,I never want to be sad again. ,2.0,3404.0,0
10455,2,I feel that occasional sadness is important. ,1.0,4570.0,0
10455,3,I enjoy feeling melancholy sometimes.,1.0,5853.0,0
10455,4,It is not always bad to feel low. ,1.0,4789.0,0
10455,5,It is never good to feel low. ,1.0,4565.0,0
10455,6,When I  feel low I can see things more clearly.,0.0,5820.0,0
10455,7,Feeling sad sometimes is part of normal life,1.0,5697.0,0
10455,8,I have learnt a lot about myself by being happy. ,2.0,7758.0,0
10455,9,I have learnt a lot about myself by being sad. ,0.0,5549.0,0
10455,10,How one feels is not the most important thing. ,0.0,6350.0,0
10455,11,"I am always trying to be myself, even if this makes me feel low.",1.0,15428.0,0
10455,12,Feeling anger is always good. ,-1.0,5164.0,0
10455,13,Feeling anger is never good. ,0.0,3958.0,0
10455,14,Anger can be important in life.,0.0,2945.0,0
10456,1,I never want to be sad again. ,1.0,5182.0,0
10456,2,I feel that occasional sadness is important. ,-2.0,5025.0,0
10456,3,I enjoy feeling melancholy sometimes.,0.0,3474.0,0
10456,4,It is not always bad to feel low. ,0.0,3804.0,0
10456,5,It is never good to feel low. ,0.0,4682.0,0
10456,6,When I  feel low I can see things more clearly.,-2.0,7401.0,0
10456,7,Feeling sad sometimes is part of normal life,-2.0,4229.0,0
10456,8,I have learnt a lot about myself by being happy. ,2.0,13386.0,0
10456,9,I have learnt a lot about myself by being sad. ,-2.0,13359.0,0
10456,10,How one feels is not the most important thing. ,-2.0,4793.0,0
10456,11,"I am always trying to be myself, even if this makes me feel low.",2.0,8697.0,0
10456,12,Feeling anger is always good. ,-2.0,14680.0,0
10456,13,Feeling anger is never good. ,-2.0,2636.0,0
10456,14,Anger can be important in life.,-1.0,2968.0,0
10457,1,I never want to be sad again. ,0.0,103684.0,0
10457,2,I feel that occasional sadness is important. ,1.0,3073.0,0
10457,3,I enjoy feeling melancholy sometimes.,0.0,31332.0,0
10457,4,It is not always bad to feel low. ,2.0,425.0,0
10457,5,It is never good to feel low. ,2.0,1844.0,0
10457,6,When I  feel low I can see things more clearly.,2.0,165.0,0
10457,7,Feeling sad sometimes is part of normal life,2.0,349.0,0
10457,8,I have learnt a lot about myself by being happy. ,2.0,543.0,0
10457,9,I have learnt a lot about myself by being sad. ,1.0,2632.0,0
10457,10,How one feels is not the most important thing. ,2.0,1487.0,0
10457,11,"I am always trying to be myself, even if this makes me feel low.",2.0,174.0,0
10457,12,Feeling anger is always good. ,2.0,375.0,0
10457,13,Feeling anger is never good. ,1.0,7228.0,0
10457,14,Anger can be important in life.,2.0,21990.0,0
10458,1,I never want to be sad again. ,-1.0,5334.0,0
10458,2,I feel that occasional sadness is important. ,2.0,5350.0,0
10458,3,I enjoy feeling melancholy sometimes.,-1.0,4408.0,0
10458,4,It is not always bad to feel low. ,1.0,4429.0,0
10458,5,It is never good to feel low. ,-1.0,2207.0,0
10458,6,When I  feel low I can see things more clearly.,-1.0,3928.0,0
10458,7,Feeling sad sometimes is part of normal life,2.0,2511.0,0
10458,8,I have learnt a lot about myself by being happy. ,2.0,3345.0,0
10458,9,I have learnt a lot about myself by being sad. ,1.0,2769.0,0
10458,10,How one feels is not the most important thing. ,-1.0,4988.0,0
10458,11,"I am always trying to be myself, even if this makes me feel low.",1.0,4697.0,0
10458,12,Feeling anger is always good. ,-2.0,7394.0,0
10458,13,Feeling anger is never good. ,-2.0,2575.0,0
10458,14,Anger can be important in life.,0.0,2160.0,0
10459,1,I never want to be sad again. ,2.0,1920.0,0
10459,2,I feel that occasional sadness is important. ,-1.0,4239.0,0
10459,3,I enjoy feeling melancholy sometimes.,0.0,2826.0,0
10459,4,It is not always bad to feel low. ,0.0,3881.0,0
10459,5,It is never good to feel low. ,1.0,5000.0,0
10459,6,When I  feel low I can see things more clearly.,-1.0,3377.0,0
10459,7,Feeling sad sometimes is part of normal life,0.0,2048.0,0
10459,8,I have learnt a lot about myself by being happy. ,2.0,1354.0,0
10459,9,I have learnt a lot about myself by being sad. ,1.0,3461.0,0
10459,10,How one feels is not the most important thing. ,-2.0,4343.0,0
10459,11,"I am always trying to be myself, even if this makes me feel low.",0.0,2054.0,0
10459,12,Feeling anger is always good. ,-1.0,2832.0,0
10459,13,Feeling anger is never good. ,-1.0,3810.0,0
10459,14,Anger can be important in life.,0.0,2960.0,0
10460,1,I never want to be sad again. ,1.0,4798.0,0
10460,2,I feel that occasional sadness is important. ,-2.0,3667.0,0
10460,3,I enjoy feeling melancholy sometimes.,-2.0,6902.0,0
10460,4,It is not always bad to feel low. ,-1.0,4202.0,0
10460,5,It is never good to feel low. ,1.0,7905.0,0
10460,6,When I  feel low I can see things more clearly.,-2.0,9199.0,0
10460,7,Feeling sad sometimes is part of normal life,1.0,3146.0,0
10460,8,I have learnt a lot about myself by being happy. ,1.0,11308.0,0
10460,9,I have learnt a lot about myself by being sad. ,-2.0,13225.0,0
10460,10,How one feels is not the most important thing. ,-2.0,4124.0,0
10460,11,"I am always trying to be myself, even if this makes me feel low.",2.0,7926.0,0
10460,12,Feeling anger is always good. ,-2.0,2803.0,0
10460,13,Feeling anger is never good. ,2.0,18884.0,0
10460,14,Anger can be important in life.,-1.0,3992.0,0
10461,1,I never want to be sad again. ,0.0,5240.0,0
10461,2,I feel that occasional sadness is important. ,0.0,3272.0,0
10461,3,I enjoy feeling melancholy sometimes.,0.0,3656.0,0
10461,4,It is not always bad to feel low. ,0.0,2864.0,0
10461,5,It is never good to feel low. ,-1.0,7783.0,0
10461,6,When I  feel low I can see things more clearly.,0.0,4664.0,0
10461,7,Feeling sad sometimes is part of normal life,2.0,2336.0,0
10461,8,I have learnt a lot about myself by being happy. ,1.0,2904.0,0
10461,9,I have learnt a lot about myself by being sad. ,1.0,3320.0,0
10461,10,How one feels is not the most important thing. ,1.0,4849.0,0
10461,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5880.0,0
10461,12,Feeling anger is always good. ,-2.0,3456.0,0
10461,13,Feeling anger is never good. ,-1.0,3536.0,0
10461,14,Anger can be important in life.,1.0,1959.0,0
10462,1,I never want to be sad again. ,-2.0,1045.0,0
10462,2,I feel that occasional sadness is important. ,2.0,1119.0,0
10462,3,I enjoy feeling melancholy sometimes.,0.0,1886.0,0
10462,4,It is not always bad to feel low. ,1.0,2915.0,0
10462,5,It is never good to feel low. ,-1.0,1185.0,0
10462,6,When I  feel low I can see things more clearly.,2.0,2011.0,0
10462,7,Feeling sad sometimes is part of normal life,2.0,1361.0,0
10462,8,I have learnt a lot about myself by being happy. ,0.0,1793.0,0
10462,9,I have learnt a lot about myself by being sad. ,0.0,1717.0,0
10462,10,How one feels is not the most important thing. ,1.0,3563.0,0
10462,11,"I am always trying to be myself, even if this makes me feel low.",1.0,1688.0,0
10462,12,Feeling anger is always good. ,-1.0,1336.0,0
10462,13,Feeling anger is never good. ,-1.0,1217.0,0
10462,14,Anger can be important in life.,1.0,1317.0,0
10463,1,I never want to be sad again. ,1.0,3384.0,0
10463,2,I feel that occasional sadness is important. ,0.0,5064.0,0
10463,3,I enjoy feeling melancholy sometimes.,0.0,3214.0,0
10463,4,It is not always bad to feel low. ,-1.0,4160.0,0
10463,5,It is never good to feel low. ,2.0,2279.0,0
10463,6,When I  feel low I can see things more clearly.,-2.0,8318.0,0
10463,7,Feeling sad sometimes is part of normal life,1.0,3417.0,0
10463,8,I have learnt a lot about myself by being happy. ,1.0,7632.0,0
10463,9,I have learnt a lot about myself by being sad. ,0.0,5385.0,0
10463,10,How one feels is not the most important thing. ,-2.0,3528.0,0
10463,11,"I am always trying to be myself, even if this makes me feel low.",1.0,5305.0,0
10463,12,Feeling anger is always good. ,-2.0,2784.0,0
10463,13,Feeling anger is never good. ,2.0,2089.0,0
10463,14,Anger can be important in life.,-2.0,2151.0,0
10464,1,I never want to be sad again. ,1.0,5023.0,0
10464,2,I feel that occasional sadness is important. ,-1.0,1639.0,0
10464,3,I enjoy feeling melancholy sometimes.,-1.0,5298.0,0
10464,4,It is not always bad to feel low. ,1.0,14086.0,0
10464,5,It is never good to feel low. ,0.0,7399.0,0
10464,6,When I  feel low I can see things more clearly.,-1.0,5087.0,0
10464,7,Feeling sad sometimes is part of normal life,1.0,3447.0,0
10464,8,I have learnt a lot about myself by being happy. ,1.0,8932.0,0
10464,9,I have learnt a lot about myself by being sad. ,1.0,4531.0,0
10464,10,How one feels is not the most important thing. ,0.0,5724.0,0
10464,11,"I am always trying to be myself, even if this makes me feel low.",0.0,6907.0,0
10464,12,Feeling anger is always good. ,-1.0,5902.0,0
10464,13,Feeling anger is never good. ,-1.0,6339.0,0
10464,14,Anger can be important in life.,1.0,6088.0,0
10465,1,I never want to be sad again. ,1.0,22749.0,0
10465,2,I feel that occasional sadness is important. ,1.0,5768.0,0
10465,3,I enjoy feeling melancholy sometimes.,0.0,2580.0,0
10465,4,It is not always bad to feel low. ,0.0,1986.0,0
10465,5,It is never good to feel low. ,-1.0,2926.0,0
10465,6,When I  feel low I can see things more clearly.,0.0,3874.0,0
10465,7,Feeling sad sometimes is part of normal life,0.0,2246.0,0
10465,8,I have learnt a lot about myself by being happy. ,1.0,389.0,0
